0.00612162,0,0,0.244547,7.29E-05,7.26E-07,0,2985.64,0
0.0061464,0,0,0.245536,7.32E-05,7.29E-07,0,2987.34,0
0.00617117,0,0,0.246526,7.36E-05,7.32E-07,0,2989.04,0
0.00619595,0,0,0.247516,7.39E-05,7.34E-07,0,2990.73,0
0.00622072,0,0,0.248505,7.42E-05,7.37E-07,0,2992.43,0
0.0062455,0,0,0.249495,7.46E-05,7.39E-07,0,2994.13,0
0.00627027,0,0,0.250485,7.49E-05,7.42E-07,0,2995.83,0
0.00629505,0,0,0.251474,7.52E-05,7.44E-07,0,2997.53,0
0.00631982,0,0,0.252464,7.55E-05,7.47E-07,0,2999.23,0
0.00634459,0,0,0.253454,7.59E-05,7.50E-07,0,3000.93,0
0.00636937,0,0,0.254444,7.62E-05,7.52E-07,0,3002.63,0
0.00639414,0,0,0.255433,7.65E-05,7.55E-07,0,3004.33,0
0.00641892,0,0,0.256423,7.69E-05,7.57E-07,0,3006.04,0
0.00644369,0,0,0.257413,7.72E-05,7.60E-07,0,3007.74,0
0.00646847,0,0,0.258402,7.75E-05,7.62E-07,0,3009.45,0
0.00649324,0,0,0.259392,7.78E-05,7.65E-07,0,3011.15,0
0.00651802,0,0,0.260382,7.82E-05,7.67E-07,0,3012.86,0
0.00654279,0,0,0.261371,7.85E-05,7.70E-07,0,3014.57,0
0.00656757,0,0,0.262361,7.88E-05,7.72E-07,0,3016.28,0
0.00659234,0,0,0.263351,7.92E-05,7.75E-07,0,3017.99,0
0.00661712,0,0,0.264341,7.95E-05,7.77E-07,0,3019.7,0
0.00664189,0,0,0.26533,7.98E-05,7.80E-07,0,3021.41,0
0.00666667,0,0,0.26632,8.01E-05,7.82E-07,0,3023.12,0
0.00669144,0,0,0.26731,8.05E-05,7.85E-07,0,3024.83,0
0.00671622,0,0,0.268299,8.08E-05,7.87E-07,0,3026.54,0
0.00674099,0,0,0.269289,8.11E-05,7.90E-07,0,3028.26,0
0.00676577,0,0,0.270279,8.15E-05,7.92E-07,0,3029.97,0
0.00679054,0,0,0.271269,8.18E-05,7.95E-07,0,3031.69,0
0.00681532,0,0,0.272258,8.21E-05,7.97E-07,0,3033.4,0
0.00684009,0,0,0.273248,8.24E-05,8.00E-07,0,3035.12,0
0.00686486,0,0,0.274238,8.28E-05,8.02E-07,0,3036.84,0
0.00688964,0,0,0.275227,8.31E-05,8.05E-07,0,3038.55,0
0.00691441,0,0,0.276217,8.34E-05,8.07E-07,0,3040.27,0
0.00693919,0,0,0.277207,8.37E-05,8.10E-07,0,3041.99,0
0.00696396,0,0,0.278196,8.41E-05,8.12E-07,0,3043.71,0
0.00698874,0,0,0.279186,8.44E-05,8.15E-07,0,3045.43,0
0.00701351,0,0,0.280176,8.47E-05,8.17E-07,0,3047.15,0
0.00703829,0,0,0.281166,8.50E-05,8.20E-07,0,3048.87,0
0.00706306,0,0,0.282155,8.54E-05,8.22E-07,0,3050.59,0
0.00708784,0,0,0.283145,8.57E-05,8.25E-07,0,3052.31,0
0.00711261,0,0,0.284135,8.60E-05,8.27E-07,0,3054.04,0
0.00713739,0,0,0.285124,8.63E-05,8.30E-07,0,3055.76,0
0.00716216,0,0,0.286114,8.67E-05,8.32E-07,0,3057.48,0
0.00718694,0,0,0.287104,8.70E-05,8.34E-07,0,3059.21,0
0.00721171,0,0,0.288093,8.73E-05,8.37E-07,0,3060.93,0
0.00723649,0,0,0.289083,8.76E-05,8.39E-07,0,3062.66,0
0.00726126,0,0,0.290073,8.79E-05,8.42E-07,0,3064.38,0
0.00728604,0,0,0.291063,8.83E-05,8.44E-07,0,3066.11,0
0.00731081,0,0,0.292052,8.86E-05,8.47E-07,0,3067.83,0
0.00733559,0,0,0.293042,8.89E-05,8.49E-07,0,3069.56,0
0.00736036,0,0,0.294032,8.92E-05,8.52E-07,0,3071.29,0
0.00738514,0,0,0.295021,8.96E-05,8.54E-07,0,3073.02,0
0.00740991,0,0,0.296011,8.99E-05,8.56E-07,0,3074.75,0
0.00743468,0,0,0.297001,9.02E-05,8.59E-07,0,3076.48,0
0.00745946,0,0,0.29799,9.05E-05,8.61E-07,0,3078.21,0
0.00748423,0,0,0.29898,9.08E-05,8.64E-07,0,3079.93,0
0.00750901,0,0,0.29997,9.12E-05,8.66E-07,0,3081.66,0
0.00753378,0,0,0.30096,9.15E-05,8.68E-07,0,3083.4,0
0.00755856,0,0,0.301949,9.18E-05,8.71E-07,0,3085.13,0
